-2.60574,-4.60574,-1,
-3,-4.52165,-0.5,
-3,-5,0.29506,
-2.92687,-5,0.426871,
-3,-4.87705,0.5,
-3,-4.88947,0.610527,
-2.8574,-5,0.5,
-2.9094,-4.9094,0.590601,
-2.93348,-4.93348,0.5,
-2.8574,-5,0.5,
-2.9094,-4.9094,0.590601,
-2.71244,-5,0.712444,
-2.71244,-5,0.712444,
-3,-4.75475,1,
-3,-4.73434,1.26566,
-2.78559,-4.78559,1,
-2.57181,-4.57181,1.42819,
-3,-4.68372,1.5,
-3,-4.61865,1.88135,
-2.5,-4.5,1.55766,
-3,-4.61865,1.88135,
-2.54973,-4.54973,1.5,
-3,-4.60758,2,
-3,-5,3.76863,
-2.95306,-5,3.95306,
-3,-4.89915,4,
-3,-4.89441,4.10559,
-3,-4.89441,4.10559,
-2.95725,-4.95725,4,
-2.92525,-5,4,
-2.94221,-4.94221,4.05779,
-2.83734,-5,4.33734,
-3,-4.78828,4.5,
-3,-4.7484,4.7516,
-3,-4.7484,4.7516,
-3,-4.71324,5,
-2.86804,-4.86804,4.5,
-2.64528,-5,4.5,
-2.77934,-4.77934,4.72066,
-2.61788,-5,4.61788,
-2.61788,-5,4.61788,
-2.74406,-4.74406,5,
-2.74368,-4.5,-4.5,
-2.83413,-4.33413,-4.33413,
-2.89814,-4.5,-4.10185,
-3,-4.40715,-3.90715,
-2.94614,-4.44614,-4,
-3,-4.5,-3.86041,
-2.96377,-4.5,-4,
-2.97695,-4.47695,-3.97695,
-2.9779,-4.4779,-0.477902,
-3,-4.5,-0.459991,
-2.9779,-4.4779,-0.477902,
-2.97816,-4.5,-0.5,
-3,-4.2509,0,
-2.60235,-4.10235,1.89765,
-2.91359,-4.41359,2.08641,
-2.66228,-4.16228,2,
-3,-4.5,2.42009,
-2.86571,-4.5,2,
-2.91359,-4.41359,2.08641,
-3,-4.2941,2.5,
-3,-3.54593,-4.04593,
-2.76415,-3.76415,-4.26415,
-3,-3.59647,-4,
-3,-3.87529,-3.87529,
-2.8629,-3.8629,-4,
-3,-4,-3.75161,
-2.82838,-4,-4,
-2.93122,-3.93122,-3.93122,
-2.84973,-3.84973,0.150269,
-3,-4,0.18516,
-2.84973,-3.84973,0.150269,
-2.82564,-4,0,
-3,-3.65002,0.5,
-2.72705,-3.5,2,
-2.61039,-3.61039,1.88961,
-2.64514,-3.64514,2,
-3,-3.70945,2.29055,
-2.5726,-4,2,
-2.64514,-3.64514,2,
-2.5726,-4,2,
-2.84566,-3.84566,2.15434,
-2.81941,-4,2.31941,
-3,-3.94121,2.5,
-3,-3.98011,2.51989,
-2.97944,-3.97944,2.5,
-3,-4,2.54201,
-2.97314,-4,2.5,
-2.98866,-3.98866,2.51134,
-3,-3.17256,-5,
-3,-3.20709,-4.70709,
-3,-3.23204,-4.5,
-2.74379,-3.24379,-4.74379,
-3,-3.23204,-4.5,
-3,-3.33726,-4.33726,
-2.76909,-3.26909,-4.5,
-2.88211,-3.38211,-4.38211,
-2.5,-3.45742,-4.45742,
-3,-3.5,-4.06734,
-2.82985,-3.5,-4.17015,
-2.88211,-3.38211,-4.38211,
-2.82985,-3.5,-4.17015,
-2.88076,-3.5,0.5,
-2.57917,-3,1,
-3,-3.5,0.637114,
-2.67583,-3.17583,0.824173,
-2.88076,-3.5,0.5,
-3,-3.26069,1,
-3,-3.20102,1.29898,
-2.64116,-3.14116,1.35884,
-3,-3.164,1.5,
-3,-3.25291,1.74709,
-2.61107,-3.11107,1.5,
-2.5,-3.32105,1.67895,
-2.8066,-3.3066,1.6934,
-3,-3.34022,2,
-3,-3.4125,2.0875,
-2.88366,-3.38366,2,
-3,-3.5,2.20275,
-2.72705,-3.5,2,
-2.93857,-3.43857,2.06143,
-2.51929,-3,-5,
-2.51452,-3,-4.98548,
-2.57917,-3,1,
-2.6168,-3,1.1168,
-3,-0.00503293,-1.50503,
-2.53166,-0.0316562,-1.5,
-2.52569,-0.0256897,-1.52569,
-3,-0.00626523,-1.5,
-2.53166,-0.0316562,-1.5,
-2.60929,-0.109289,-1.10929,
-2.64676,0,-0.853241,
-2.59993,-0.0999257,-1,
-2.50349,-0.00348674,-0.503487,
-2.50248,-0.00247906,-0.5,
-2.583,-0.0830032,4.917,
-2.58915,-0.0891501,5,
-3,0.353196,-2.1468,
-3,0.205648,-2,
-3,0.146665,-1.85334,
-2.57844,0.5,-1.92156,
-3,0.146665,-1.85333,
-3,0,-1.52383,
-2.98923,0,-1.51077,
-2.83442,0.165578,-1.83442,
-2.98923,0,-1.51077,
-3,0,-1.45835,
-2.66309,0,-1.33691,
-3,0.110708,-1,
-3,0.405371,-0.594629,
-2.90022,0.0997801,-0.90022,
-2.92211,0.0778907,-1,
-2.83351,0,-1,
-2.90022,0.0997801,-0.90022,
-2.50577,0,-0.5,
-2.64676,0,-0.853241,
-3,0.47691,-0.5,
-2.5,0.5,-0.0250944,
-2.72706,0.272943,-0.5,
-2.50577,0,-0.5,
-2.50268,0,-0.497317,
-3,0.471892,3.97189,
-3,0.439078,4,
-3,0.262808,4.26281,
-3,0.439078,4,
-2.76556,0.5,4.26556,
-3,0.262808,4.26281,
-2.62831,0.37169,4.37169,
-3,0.0735537,4.5,
-3,0.0639275,4.56393,
-2.8446,0.155396,4.5,
-2.94167,0.0583297,4.55833,
-3,0.0639275,4.56393,
-2.99868,0.00131836,5,
-3,0.001463,5,
-2.8446,0.155396,4.5,
-2.94167,0.0583297,4.55833,
-2.99597,0,5,
-2.99868,0.00131837,5,
-3,0.962924,-2.53708,
-3,0.861568,-2.5,
-3,0.649431,-2.35057,
-3,0.5,-2.32694,
-2.8636,0.5,-2.1364,
-2.64053,0.859467,-2,
-2.61924,0.5,-2,
-2.57844,0.5,-1.92156,
-3,0.71324,-0.28676,
-3,0.71324,-0.28676,
-3,0.5,-0.476196,
-2.73102,0.5,-0.268977,
-2.73102,0.5,-0.268977,
-2.70751,0.79249,0,
-3,0.5,3.94127,
-3,0.850108,3.85011,
-3,0.5,3.94127,
-2.97457,0.5,3.97457,
-2.93439,0.56561,4,
-2.94025,0.5,4,
-2.76556,0.5,4.26556,
-3,1,-2.57917,
-2.97552,1,-2.52448,
-3,1.17126,-2.5,
-3,1.4314,-2.0686,
-2.95874,1,-2.5,
-2.96819,1.03181,-2.5,
-2.95874,1,-2.5,
-2.94947,1.05053,-2.44947,
-2.82235,1,-2.17765,
-3,1.48735,-2,
-2.79606,1.20394,-2,
-2.79606,1.20394,-2,
-2.61972,1,-2,
-2.62439,1.3756,-1.62439,
-2.5898,1,-1.9102,
-2.59359,1.40641,-1.5,
-2.59359,1.40641,-1.5,
-3,1,-0.053421,
-2.97333,1,-0.0266722,
-3,1.08361,0,
-3,1.12506,0.125056,
-3,1.12506,0.125056,
-2.95916,1.04084,0.0408364,
-2.9695,1.0305,0,
-2.95673,1,0,
-2.95916,1.04084,0.0408364,
-2.73716,1,0.237156,
-2.73716,1,0.237156,
-3,1.39799,0.5,
-2.74506,1.25494,0.5,
-3,1.49309,0.993086,
-2.74506,1.25494,0.5,
-2.58623,1.41377,0.913767,
-3,1.49615,1,
-2.55176,1.44824,1,
-3,1.37259,4,
-3,1,3.7113,
-2.91157,1,3.91157,
-3,1.37259,4,
-2.89123,1.10876,4,
-2.83651,1,4,
-2.81634,1.18366,4.18366,
-2.74089,1,4.24089,
-2.74089,1,4.24089,
-2.71878,1.28122,4.5,
-2.71878,1.28122,4.5,
-3,1.55307,-5,
-2.94033,1.55967,-5,
-3,1.56344,-4.93656,
-2.94033,1.55967,-5,
-2.59228,1.90772,-4.59228,
-3,1.6433,-4.5,
-2.53784,1.96216,-4.5,
-3,1.73771,-4.26229,
-2.53784,1.96216,-4.5,
-3,1.78145,-4,
-3,1.5,-1.95402,
-2.92499,1.5,-1.57501,
-3,1.55939,-1.5,
-3,1.57702,-1.42298,
-3,1.62402,-1,
-2.95223,1.54777,-1.5,
-2.78191,1.5,-1.5,
-2.90713,1.59287,-1.40713,
-2.70821,1.5,-1.29179,
-3,1.62402,-1,
-3,1.70633,-0.79367,
-2.8538,1.6462,-1,
-3,1.72646,-0.5,
-3,1.5,1.0274,
-2.73145,1.5,1.23145,
-3,1.59171,1.5,
-3,1.62471,1.62471,
-3,1.62471,1.62471,
-3,1.69068,2,
-2.85894,1.64106,1.5,
-3,1.69068,2,
-3,1.89462,2.39462,
-3,1.91132,2.5,
-3,1.5,4.32772,
-2.9762,1.5,4.4762,
-3,1.52389,4.5,
-3,1.5277,4.5277,
-3,1.58605,5,
-2.98381,1.51619,4.5,
-2.95275,1.5,4.5,
-2.9745,1.5255,4.5255,
-2.865,1.5,4.865,
-2.865,1.5,4.865,
-2.92001,1.57999,5,
-2.76209,2.23791,-4.26209,
-3,2.5,-3.85412,
-3,2.16105,-3.83895,
-2.85653,2.14347,-4,
-3,2,-3.70581,
-2.86944,2,-4,
-2.93341,2.06659,-3.93341,
-3,2,-0.0952954,
-3,2,-0.0952954,
-2.65377,2.34623,-0.153775,
-2.61795,2,-0.5,
-3,2.06714,0,
-2.5561,2.4439,1.9439,
-3,2.42124,2.42124,
-2.57876,2.42124,2,
-2.69635,2,2,
-2.85152,2.14848,2.14848,
-2.89854,2,2.39854,
-3,2.23409,2.5,
-3,2.03847,2.53847,
-2.9675,2.0325,2.5,
-3,2,2.5834,
-2.96637,2,2.5,
-2.98254,2.01746,2.51746,
-2.55083,2.94917,-4.55083,
-2.80231,2.69769,-4.30231,
-3,2.8149,-4.1851,
-2.55796,2.94204,-4.5,
-2.5,2.60254,-4.39746,
-2.80231,2.69769,-4.30231,
-3,2.67193,-4,
-3,2.57087,-3.92913,
-2.91616,2.58384,-4,
-3,2.5,-3.85412,
-2.87068,2.5,-4,
-2.95585,2.54415,-3.95585,
-3,2.5,0.363124,
-3,2.63861,0.5,
-3,2.5,0.363124,
-2.64882,2.85118,0.351178,
-2.61317,2.5,0,
-3,2.63861,0.5,
-3,2.97762,1.97762,
-2.68497,2.81503,1.81503,
-3,2.96652,2,
-3,2.70388,2.20388,
-2.73673,2.76327,2,
-3,2.5,2.43224,
-2.56776,2.5,2,
-2.87346,2.62654,2.12654,
-3,3.11988,-5,
-3,3.10925,-4.89075,
-2.81149,3.18851,-5,
-3,3.10925,-4.89075,
-2.81149,3.18851,-5,
-2.89605,3.10395,-4.89605,
-2.93177,3.06823,-4.5,
-3,3.07204,-4.5,
-3,3.04806,-4.45194,
-2.93177,3.06823,-4.5,
-3,3,-4.36174,
-2.68426,3,-4.5,
-2.96268,3.03732,-4.46268,
-3,3,0.921169,
-2.65064,3,0.5,
-3,3.04606,1,
-3,3.05419,1.05419,
-3,3.05419,1.05419,
-2.88795,3.11205,1,
-2.9307,3.0693,1.0693,
-3,3.12695,1.5,
-3,3.09918,1.59918,
-2.84472,3.15528,1.5,
-2.91591,3.08409,1.58409,
-3,3,1.93968,
-2.94181,3,1.94181,
-2.91591,3.08409,1.58409,
-2.94181,3,1.94181,
-2.5,-4.65851,-5,
-2.5,-5,-1.64779,
-2.44262,-5,-1.55738,
-2.5,-4.90224,-1.5,
-2.5,-4.71557,-1.21557,
-2.44384,-4.94384,-1.5,
-2.36532,-5,-1.5,
-2.37457,-4.87457,-1.37457,
-2.2172,-5,-1.2828,
-2.5,-4.58834,-1,
-2.22908,-4.72908,-1,
-2.5,-5,0.758495,
-2.14663,-5,0.646634,
-2.5,-4.82934,1,
-2.5,-4.59774,1.40226,
-2.16954,-4.66954,1,
-2.5,-4.53517,1.5,
-2.5,-4.77135,5,
-2.5,-5,4.63871,
-2.35523,-5,4.85523,
-2.35951,-4.85951,5,
-2.12633,-5,5,
-2.33313,-4,-4.5,
-2.5,-4.23258,-4.5,
-2.5,-4.5,-4.73451,
-2.23099,-4.5,-5,
-2.30265,-4.30265,-4.80265,
-2.5,-4.23258,-4.5,
-2.5,-4.5,-0.872595,
-2.28699,-4.5,-0.713008,
-2.28699,-4.5,-0.713008,
-2.5,-4.23366,-0.5,
-2.24581,-4.24581,-0.5,
-2.4646,-4.4646,1.5354,
-2.5,-4.28757,1.71243,
-2.5,-4.5,1.55766,
-2.44957,-4.5,1.5,
-2.4646,-4.4646,1.5354,
-2.12218,-3.62218,-4.62218,
-2.5,-3.5,-4.4255,
-2.2612,-3.7612,-4.5,
-2.5,-3.88559,-4.38559,
-2.2612,-3.7612,-4.5,
-2.5,-4,-4.3545,
-2.33313,-4,-4.5,
-2.43065,-3.93065,-4.43065,
-2.11655,-3.61655,-0.116548,
-2.5,-4,-0.264822,
-2.11655,-3.61655,-0.116548,
-2.24733,-4,-0.252672,
-2.5,-3.68523,0,
-2.5,-3.63964,1.86036,
-2.5,-3.63964,1.86036,
-2.5,-4,1.93068,
-2.19627,-4,1.69627,
-2.27944,-3.77944,1.72056,
-2.19627,-4,1.69627,
-2.5,-3.21884,-4.71884,
-2.22382,-3.22382,-4.72382,
-2.40043,-3.40043,-4.5,
-2.5,-3.39717,-4.5,
-2.5,-3.45742,-4.45742,
-2.40043,-3.40043,-4.5,
-2.5,-3.5,-4.4255,
-2.32478,-3.5,-4.5,
-2.46392,-3.46392,-4.46392,
-2.5,-3.5,0.160368,
-2.5,-3.5,0.160368,
-2.31982,-3.31982,0.180182,
-2.15723,-3.5,0,
-2.5,-3.15366,0.5,
-2.5,-3.08748,1.41252,
-2.5,-3.12212,1.5,
-2.00863,-3.00863,1.49137,
-2.5,-3.12212,1.5,
-2.5,-3.32105,1.67895,
-2.01304,-3.01304,1.5,
-2.33795,-3.33795,1.66205,
-2.5,-3.5,1.84423,
-2.33795,-3.33795,1.66205,
-2.27674,-3.5,1.77674,
-2.5,-2.99449,-5,
-2.5,-2.99636,-4.99636,
-2.48682,-2.98682,-5,
-2.49545,-2.99545,-4.99545,
-2.5,-3,-4.98913,
-2.49545,-2.99545,-4.99545,
-2.17683,-3,-4.82317,
-2.5,-3,0.861568,
-2.32694,-3,0.5,
-2.5,-2.95874,1,
-2.5,-2.96819,1.03181,
-2.32929,-2.82929,1,
-2.5,-3,1.17126,
-2.38073,-3,1.38073,
-2.44947,-2.94947,1.05053,
-2.38073,-3,1.38073,
-2.01346,-0.513465,-1.01346,
-2.01632,-0.516324,-1,
-2.01049,-0.510492,-0.510492,
-2.01056,-0.510564,-0.5,
-2.5,-0.0227599,-1.52276,
-2.5,-0.0393415,-1.5,
-2.03446,-0.0344581,-1.53446,
-2.5,-0.0393414,-1.5,
-2.5,-0.130567,-1.13057,
-2.05852,-0.0585173,-1.5,
-2.5,-0.130567,-1.13057,
-2.5,-0.169192,-1,
-2.05852,-0.0585173,-1.5,
-2.2082,-0.208204,-1.2082,
-2.254,-0.254005,-1,
-2.5,-0.169192,-1,
-2.5,-0.00708804,-0.507088,
-2.5,-0.00708805,-0.507088,
-2.2313,-0.231297,-0.731297,
-2.254,-0.254005,-1,
-2.0429,-0.5,-1,
-2.2313,-0.231297,-0.731297,
-2.03229,-0.5,-0.967714,
-2.5,-0.00523316,-0.5,
-2.19384,-0.193842,-0.5,
-2.021,-0.5,-0.5,
-2.01193,-0.5,-0.488067,
-2.5,-0.0823795,4.91762,
-2.5,-0.128309,5,
-2.12474,-0.12474,4.87526,
-2.18389,-0.183888,5,
-2.5,0.264787,-1.73521,
-2.14533,0.354671,-1.64533,
-2.5,0,-1.55246,
-2.14533,0.354671,-1.64533,
-2.46087,0,-1.53913,
-2.5,0.104974,-0.395026,
-2.5,0.104974,-0.395026,
-2.5,0,-0.494295,
-2.2043,0,-0.295703,
-2.10661,0.393395,0,
-2.10661,0.393395,0,
-2.5,0.422821,4.42282,
-2.5,0.281038,4.5,
-2.5,0.136601,4.6366,
-2.33398,0.166023,4.66602,
-2.5,0,4.76797,
-2.31232,0,4.81232,
-2.33398,0.166023,4.66602,
-2.31232,0,4.81232,
-2.5,0.603877,-1.89612,
-2.5,0.5,-1.90919,
-2.5,0.603877,-1.89612,
-2.5,0.5,-1.90919,
-2.27896,0.5,-1.72104,
-2.06682,0.933181,-1.5,
-2.5,0.5,-0.0250944,
-2.43093,0.5,0,
-2.47999,0.5,-0.0200142,
-2.5,0.530062,0,
-2.5,1,0.410191,
-2.46851,0.531489,0,
-2.43093,0.5,0,
-2.08771,0.5,0.0877142,
-2.5,0.909153,4.40915,
-2.5,0.909153,4.40915,
-2.5,0.5,4.37379,
-2.4316,0.5,4.4316,
-2.36508,0.634919,4.5,
-2.2685,0.5,4.5,
-2.12677,0.5,4.62677,
-2.5,1,-1.87668,
-2.33882,1,-1.66118,
-2.5,1.37191,-1.5,
-2.35601,1.5,-1.14399,
-2.31896,1.18104,-1.5,
-2.05885,1.44115,-1.05885,
-2.07708,1,-1.5,
-2.05885,1.44115,-1.05885,
-2.04668,1,-1.45332,
-2.03504,1.46496,-1,
-2.03504,1.46496,-1,
-2.5,1,0.410191,
-2.40649,1,0.406494,
-2.5,1.08524,0.5,
-2.5,1.24331,0.74331,
-2.37506,1.12494,0.5,
-2.5,1.43947,1,
-2.5,1,4.40093,
-2.45823,1,4.45823,
-2.5,1.11398,4.5,
-2.45141,1.04859,4.5,
-2.43792,1.5,5,
-2.40225,1,4.5,
-2.45141,1.04859,4.5,
-2.40225,1,4.5,
-2.38644,1.11356,4.61356,
-2.23198,1,4.73198,
-2.20859,1.29141,5,
-2.5,1.62484,-5,
-2.5,1.9578,-4.5422,
-2.5,1.9578,-4.5422,
-2.13173,1.86827,-5,
-2.5,1.98875,-4.5,
-2.5,1.68946,-1,
-2.5,1.5,-1.33709,
-2.35601,1.5,-1.14399,
-2.5,1.68946,-1,
-2.44934,2,-0.550664,
-2.36263,1.63737,-1,
-2.07885,1.5,-1,
-2.05637,1.94363,-0.556367,
-2.04343,1.5,-0.956572,
-2.04343,1.5,-0.956572,
-2.03032,1.96968,-0.5,
-2.5,1.5,1.1078,
-2.3543,1.5,1,
-2.34652,1.65348,1.15348,
-2.5,1.77601,1.5,
-2.5,1.53417,5,
-2.5,1.5,4.93766,
-2.47532,1.5,4.97532,
-2.47703,1.52297,5,
-2.43792,1.5,5,
-2.17457,2.32543,-4.67457,
-2.5,2.0145,-4.48551,
-2.5,2.0145,-4.4855,
-2.47296,2.02704,-4.5,
-2.5,2,-4.48723,
-2.48903,2,-4.5,
-2.49391,2.00609,-4.49391,
-2.5,2,-0.57684,
-2.44934,2,-0.550664,
-2.5,2.06247,-0.5,
-2.43076,2.06924,-0.5,
-2.14959,2,-0.5,
-2.03303,2,-0.466969,
-2.5,2.40946,1.90946,
-2.5,2.40946,1.90946,
-2.5,2,1.78333,
-2.21667,2,1.5,
-2.34158,2.15842,1.65842,
-2.5,3,-4.58171,
-2.5,2.95101,-4.54899,
-2.14176,2.85824,-4.64176,
-2.27383,2.72617,-4.5,
-2.5,2.87527,-4.5,
-2.5,2.60254,-4.39746,
-2.27383,2.72617,-4.5,
-2.5,2.5,-4.3456,
-2.26946,2.5,-4.5,
-2.42607,2.57393,-4.42607,
-2.5,2.5,-0.0852016,
-2.4061,2.5,-0.0938996,
-2.4061,2.5,-0.0938996,
-2.5,2.60635,0,
-2.14546,2.85454,0,
-2.5,2.78823,1.78823,
-2.5,2.78823,1.78823,
-2.5,2.5,1.94322,
-2.28327,2.71673,1.71673,
-2.36619,2.5,1.86619,
-2.5,3.26059,-5,
-2.00991,3.5,-4.99009,
-2.5,3.16034,-4.83966,
-2.5,3,-4.58171,
-2.32262,3.17738,-4.82262,
-2.42717,3,-4.57283,
-2.5,3,0.359362,
-2.12963,3.37037,0.370368,
-2.5,3,0.359362,
-2.12963,3.37037,0.370368,
-2.11036,3,0.110361,
-2.5,3.13448,0.5,
-2.18654,3.5,0.686536,
-2.5,3.30681,1,
-2.5,3.19977,0.699766,
-2.5,3.23471,1.23471,
-2.5,3.30681,1,
-2.5,3.23471,1.23471,
-2.17691,3.32309,1.32309,
-2.5,3.15967,1.5,
-2.5,3.08698,1.58698,
-2.25399,3.24601,1.5,
-2.5,3,1.68868,
-2.1596,3,1.6596,
-2.41241,3.08759,1.58759,
-2.1596,3,1.6596,
-2.02228,3.5,-5,
-2.00991,3.5,-4.99009,
-2.12379,3.5,0.5,
-2.18654,3.5,0.686536,
-2.22001,3.5,1,
-2.15223,3.5,1.15223,
-2,-5,-1.16859,
-1.9235,-5,-1.0765,
-2,-4.84199,-1,
-1.92288,-4.92288,-1,
-1.92288,-4.92288,-1,
-1.8461,-5,-1,
-1.84778,-4.84778,-0.84778,
-1.73281,-5,-0.767186,
-1.73479,-4.73479,-0.5,
-1.73479,-4.73479,-0.5,
-1.58853,-4.58853,-0.0885292,
-1.57247,-5,-0.5,
-1.58853,-4.58853,-0.0885292,
-1.57737,-5,-0.422626,
-1.59428,-4.59428,0,
-1.59287,-5,0,
-1.61557,-4.61557,0.384426,
-1.76769,-5,0.267687,
-1.80148,-4.80148,0.5,
-2,-5,0.574553,
-1.92164,-5,0.5,
-1.92625,-4.92625,0.573747,
-2,-4.58904,1,
-2,-4.29998,-5,
-2,-4.5,-0.635401,
-1.93608,-4.5,-0.563922,
-2,-4.3295,-0.5,
-1.91288,-4.41288,-0.5,
-1.67539,-4.17539,-0.175388,
-1.86988,-4.5,-0.5,
-1.67539,-4.17539,-0.175388,
-1.7413,-4.5,-0.258704,
-1.57529,-4.07529,0,
-1.5924,-4.5,0,
-1.5,-4.32682,0.173178,
-1.6163,-4.5,0.5,
-1.59491,-4.5,0.094906,
-1.6163,-4.5,0.5,
-1.77562,-4.5,0.775617,
-1.5,-4,1.04836,
-2,-4.5,1.09575,
-1.91189,-4.5,1,
-1.90716,-4.40716,1.09284,
-2,-4.04468,1.5,
-2,-3.69743,-4.69743,
-2,-4,-4.77178,
-1.70932,-4,-5,
-1.80777,-3.80777,-4.80777,
-2,-3.60808,-0.108075,
-2,-4,-0.264004,
-2,-3.60808,-0.108075,
-2,-4,-0.264004,
-1.84336,-4,-0.156643,
-1.5543,-3.5543,0,
-1.59997,-4,0,
-1.55809,-4,0.0580912,
-1.52676,-3.52676,1.47324,
-2,-3.5,1.63745,
-2,-3.96207,1.53793,
-1.6959,-3.6959,1.5,
-2,-4,1.53125,
-1.95684,-4,1.5,
-1.97477,-3.97477,1.52523,
-2,-3.24177,-4.74177,
-1.71755,-3.21755,-4.71755,
-2,-3.5,-4.65073,
-1.77256,-3.5,-4.72744,
-1.71755,-3.21755,-4.71755,
-1.77256,-3.5,-4.72744,
-2,-3.5,-0.0493282,
-2,-3.36499,0,
-1.5073,-3.0073,-0.00729534,
-2,-3.5,-0.0493282,
-1.95772,-3.5,-0.0422806,
-1.5073,-3.0073,-0.00729534,
-1.5,-3.00617,-0.00617081,
-1.95772,-3.5,-0.0422806,
-2,-3.36499,0,
-1.66538,-3.5,0,
-1.5325,-3.5,0.0325033,
-2,-3,1.48735,
-2,-3.00797,1.49203,
-2,-3.02278,1.5,
-1.8888,-3.3888,1.6112,
-2,-3.39403,1.60597,
-2,-3.5,1.63745,
-1.5612,-3.5,1.5,
-1.8888,-3.3888,1.6112,
-2,-2.80004,-5,
-2,-2.90787,-4.90787,
-2,-2.90787,-4.90787,
-2,-3,-4.82776,
-1.86075,-2.86075,-4.86075,
-1.73076,-3,-4.76924,
-1.52569,-2.52569,-0.0256897,
-1.60522,-2.60522,0,
-1.83442,-2.83442,0.165578,
-1.60522,-2.60522,0,
-2,-3,0.205648,
-1.83442,-2.83442,0.165578,
-1.52383,-3,0,
-2,-2.61924,0.5,
-1.89153,-2.5,0.891525,
-2,-2.64053,0.859467,
-2,-2.61971,1,
-2,-2.79606,1.20394,
-1.62439,-2.62439,1.3756,
-2,-3,1.48735,
-1.5,-2.59359,1.40641,
-1.62439,-2.62439,1.37561,
-1.99114,-3,1.49114,
-1.95402,-3,1.5,
-1.55625,-3,1.55625,
-1.64779,-2.5,-5,
-1.56226,-2.5,-4.93774,
-1.53446,-2.03446,-0.0344581,
-1.64533,-2.14533,0.354671,
-1.57697,-2.07697,0,
-1.55246,-2.5,0,
-1.64533,-2.14533,0.354671,
-1.68645,-2.5,0.18645,
-1.83758,-2.33758,0.5,
-1.5,-2.06682,0.933181,
-1.90919,-2.5,0.5,
-1.89153,-2.5,0.891525,
-1.87668,-2.5,1,
-1.69923,-2.5,1.19923,
-1.54013,-1.54013,-0.0401275,
-1.56335,-1.56335,0,
-1.55822,-2,0,
-1.56981,-2,0.0698136,
-1.63383,-2,0.5,
-1.60295,-2,0.602949,
-1.51992,-1.01992,-1.01992,
-1.52895,-1.02895,-1,
-1.59164,-1.09164,-0.591635,
-1.65275,-1,-0.347246,
-1.62478,-1.12478,-0.5,
-1.54453,-1.04453,-0.0445298,
-1.55065,-1.05065,0,
-1.5593,-1.5,0,
-1.54732,-1.5,0.0473203,
-2,-0.519459,-1.01946,
-2,-0.534806,-1,
-1.6471,-0.647096,-1.1471,
-2,-0.534806,-1,
-2,-0.522681,-0.522681,
-2,-0.52268,-0.52268,
-1.55807,-1,-1,
-1.71754,-0.717539,-1,
-1.55807,-1,-1,
-1.72474,-0.724737,-0.724737,
-1.5767,-1,-0.923297,
-2,-0.530745,-0.5,
-1.69908,-1,-0.5,
-1.76479,-0.764793,-0.5,
-1.69908,-1,-0.5,
-1.54839,-0.548385,-0.048385,
-1.65275,-1,-0.347246,
-1.53325,-0.533251,0,
-1.55726,-1,0,
-1.53284,-1,0.0328354,
-1.56757,-0.567572,4.93243,
-1.60812,-0.608118,5,
-2,-0.036719,-1.53672,
-2,-0.0961005,-1.5,
-1.54013,-0.0401275,-1.54013,
-2,-0.0961005,-1.5,
-1.60379,-0.103786,-1.5,
-2,-0.280781,-1.28078,
-1.60379,-0.103786,-1.5,
-1.7971,-0.297098,-1.2971,
-2,-0.5,-1.05214,
-1.7971,-0.297098,-1.2971,
-1.69988,-0.5,-1.30012,
-2,-0.412621,-0.412621,
-1.55769,-0.0576855,-0.0576855,
-2,-0.5,-0.468962,
-1.76605,-0.5,-0.23395,
-1.5,-0.00376651,-0.00376651,
-1.55769,-0.0576855,-0.0576855,
-1.76605,-0.5,-0.23395,
-1.54883,-0.5,0,
-1.5184,-0.5,0.0183959,
-2,-0.144537,4.85546,
-2,-0.342154,5,
-1.65601,-0.156009,4.84399,
-1.80645,-0.5,5,
-1.8537,-0.353704,5,
-2,0.385573,-1.61443,
-2,0,-1.55822,
-1.94555,0,-1.55445,
-1.79365,0.206349,-1.5,
-2,0,-0.1232,
-1.55802,0.441977,-0.0580227,
-2,0,-0.1232,
-1.55802,0.441977,-0.0580227,
-1.8982,0,-0.101796,
-2,0.227312,0,
-2,0.208668,4.70867,
-2,0.208668,4.70867,
-2,0,4.74843,
-1.64862,0.351382,4.85138,
-1.75883,0,4.75883,
-2,0.5,-1.63383,
-1.91192,0.5,-1.58808,
-2,0.874699,-1.5,
-1.88187,0.618134,-1.5,
-1.66068,0.839317,-1.16068,
-1.69361,0.5,-1.5,
-1.66068,0.839317,-1.16068,
-1.58504,0.5,-1.41496,
-1.56657,0.933434,-1,
-1.56458,0.935422,-0.064578,
-2,0.747648,0.247648,
-1.68154,0.818458,0,
-2,0.5,0.102254,
-1.62538,0.5,0,
-1.90144,0.598562,0.0985619,
-2,0.757757,4.75776,
-2,0.5,4.65498,
-1.78186,0.5,4.78186,
-1.73183,0.768171,5,
-2,1,-1.43207,
-1.80156,1,-1.19844,
-2,1.4484,-1,
-1.80727,1.19273,-1,
-1.59105,1,-1,
-1.67629,1.32371,-0.676289,
-1.56967,1,-0.930329,
-1.64184,1.35816,-0.5,
-1.57607,1.42393,-0.0760684,
-1.73445,1.26555,0.265548,
-1.60986,1.39014,0,
-2,1,0.350309,
-1.59647,1,0,
-1.73445,1.26555,0.265548,
-2,1.19113,0.5,
-2,1.16377,5,
-2,1,4.85643,
-1.92728,1,4.92728,
-1.9254,1.0746,5,
